index,label,distance
3819,0,0.5560898158660035
4243,0,0.557012580039859
4214,0,0.5570933947297637
3767,0,0.5572276710617731
3730,0,0.5573219848226657
4426,0,0.5574934416536377
3887,0,0.557805329201582
2671,0,0.5579215025553087
3998,0,0.5585495035540314
3742,0,0.5598022889427182
3675,0,0.5598575260147496
3508,0,0.5603050702267007
3970,0,0.5603973237591318
3964,0,0.5605732730161517
3651,0,0.5621049010481497
3533,0,0.5621278405533845
3642,0,0.5622950724851279
4317,0,0.5633798875578502
4267,0,0.5641287475164736
3766,0,0.5646310563368306
4263,0,0.5651637302190137
3756,0,0.5652215273491987
4147,0,0.565230398530401
3757,0,0.5657220961265124
3618,0,0.5659284135436073
3585,0,0.5670500022041933
3720,0,0.5681511762974155
3764,0,0.5682485499636145
3494,0,0.5684931585693522
4187,0,0.5693954236283533
4064,0,0.5700331160805279
3761,0,0.5707197974329291
4173,0,0.5707752070122042
4062,0,0.5711177829016126
4308,0,0.5721431192387146
3709,0,0.5725631964713997
4074,0,0.5731036434164579
4023,0,0.574598454460693
3942,0,0.5785922410062202
4149,0,0.5789620191457987
3521,0,0.57953384949684
3604,0,0.5798081711395913
3597,0,0.5799142540175161
3948,0,0.5800143568740953
3690,0,0.5803665872868738
3898,0,0.58066895400236
4438,0,0.5810433403387439
3835,0,0.5812043665748798
3723,0,0.581459585151603
4222,0,0.5816647866174041
3396,0,0.5827085228448033
3482,0,0.5833826714164743
4423,0,0.5839128257088343
2914,0,0.5845667278862909
3985,0,0.5871529463477233
3490,0,0.5872475973915934
3809,0,0.5888877507425767
3589,0,0.5889831261862343
4265,0,0.5891003238438377
4060,0,0.5892437346852354
4124,0,0.590376916727664
3935,0,0.5904066795763243
3431,0,0.5904711470263686
3453,0,0.5910595103892209
3814,0,0.5922898426382004
3736,0,0.5924591811719281
3880,0,0.5933936756054741
3908,0,0.5937069764640659
3395,0,0.5944772247721296
3954,0,0.5945128583594518
3568,0,0.594892175430648
4453,0,0.5949620107134889
4375,0,0.5952583437938338
3547,0,0.5953564545227058
416,0,0.5955700696136721
3848,0,0.5958267444545681
2345,0,0.5958317948115316
2945,0,0.5970095327880818
3411,0,0.597616695741023
3919,0,0.599379258755001
4467,0,0.5997285834934613
4435,0,0.6006444183705698
4422,0,0.6042263125870554
4225,0,0.6044136069018834
3559,0,0.6045724989020052
3883,0,0.60533364038081
4502,0,0.6059141847987166
3846,0,0.6067610325035386
4464,0,0.606948770393393
3540,0,0.6078156395421711
4447,0,0.6091205333916884
4235,0,0.609806685388438
4302,0,0.6110329317613455
4496,0,0.6123856941541799
2798,0,0.6135338781777298
4475,0,0.6142453016238897
3897,0,0.6144638679277385
2917,0,0.6144722546621116
2768,0,0.6149195963874516
3511,0,0.6152779859555271
3594,0,0.615283682827793
3748,0,0.615891407004816
3515,0,0.6161063541147004
4031,0,0.6167272468097234
4059,0,0.618261458879324
3892,0,0.6185465527839817
3414,0,0.6194576814776834
3972,0,0.6208030380824439
4028,0,0.6216229683003328
4161,0,0.6217749725462044
3650,0,0.6222091760924257
3674,0,0.6235807177575079
4181,0,0.6236794475110661
3844,0,0.6250167457045963
3430,0,0.625459262860339
3612,0,0.6261619253547255
4160,0,0.6265105883895973
3718,0,0.6265956942956454
3512,0,0.6274994891621507
3646,0,0.628203897886701
3410,0,0.6285140978153194
3815,0,0.6286151240127077
4040,0,0.6293265254182422
3932,0,0.6313625456686386
3689,0,0.631637328134452
4075,0,0.631967467770663
2796,0,0.632651363288909
3447,0,0.6332406373747811
4259,0,0.6336818848565847
4397,0,0.6340454737162539
3828,0,0.634255875999805
3785,0,0.6356834192618085
4198,0,0.6362529721539086
2903,0,0.6370797284656274
4242,0,0.6373888267930417
3619,0,0.6385475315281807
3751,0,0.6386516053119776
3471,0,0.6391745209294161
4109,0,0.640142365660035
3691,0,0.6413605539257313
3882,0,0.6417715892974364
4365,0,0.644539525082045
4130,0,0.6451448906714324
4318,0,0.6454074154757163
3489,0,0.6456157424438206
3507,0,0.646571020774656
4406,0,0.6468297020938001
3937,0,0.6471210786669277
3946,0,0.6475405253182297
3894,0,0.6481818296388693
3965,0,0.6488795259945669
3943,0,0.6492801358116264
290,0,0.6506902526428944
4029,0,0.6509647006292235
3885,0,0.65108302318757
4457,0,0.6514781671011879
4007,0,0.6524868650920289
4403,0,0.6531879998129974
4143,0,0.6533454855559654
3510,0,0.654069722051883
3381,0,0.6541032625928733
4178,0,0.6546455969304353
4194,0,0.6550700095444137
3665,0,0.6552256632097394
3488,0,0.6552304209423028
4203,0,0.656035106357064
3546,0,0.6562915426663207
4127,0,0.6565404746342346
3938,0,0.6567478824476957
3405,0,0.6585063521209016
3551,0,0.6586903650984995
3573,0,0.6590468098232323
3788,0,0.6594128662521495
3522,0,0.659930566678198
3441,0,0.6602967187398922
2794,0,0.660441785588144
4232,0,0.6605764597923571
4005,0,0.6614035245777179
3869,0,0.661513801660469
3962,0,0.6621026091879905
4172,0,0.6627950651829521
4471,0,0.6645716782699332
4444,0,0.6651058935058471
4275,0,0.6654627405248824
3541,0,0.6654741664219883
4483,0,0.6680239419450658
4219,0,0.6685868385128094
3418,0,0.6689082437067935
3752,0,0.6690431697735275
4038,0,0.6695608148687504
4210,0,0.6711066554532727
4276,0,0.6713297038528454
4084,0,0.6732223061775592
4054,0,0.673818119732696
4180,0,0.6740081003905547
4148,0,0.6746263598470594
4300,0,0.6757844533154412
4301,0,0.6758174664051178
3929,0,0.6758593825489225
4398,0,0.6765327852255447
3810,0,0.6767663695754754
3628,0,0.6767959425271995
3850,0,0.6783773162659161
3836,0,0.6797189793748998
3413,0,0.6804193685481729
4280,0,0.6805091595107823
3853,0,0.6812397679907012
3710,0,0.6825860484273376
2335,0,0.6831793317970332
4326,0,0.683316282518159
3495,0,0.6835183179122135
3386,0,0.6840632370117123
4120,0,0.6844277814269938
3427,0,0.6844918938068921
3754,0,0.6852855811842553
4466,0,0.6854806081342313
2795,0,0.6857669820298823
3654,0,0.6858657094177802
3049,0,0.6876061166034411
512,0,0.6876544259660464
3992,0,0.6878529899421063
4400,0,0.6883180529490722
4162,0,0.690031818170893
4461,0,0.6918855523818797
3426,0,0.6923363773198462
3738,0,0.6937840081285034
4011,0,0.6938209018553672
4390,0,0.6939747096879658
3843,0,0.6957916818017695
3498,0,0.6959797130767349
4354,0,0.6966286286530664
3958,0,0.6967458524887717
3692,0,0.6970640819642371
4076,0,0.6972123859335062
3721,0,0.6983404593537846
3470,0,0.6987096684054868
3440,0,0.6989957269807172
3676,0,0.6993062601029401
4179,0,0.6995773509900942
3763,0,0.69969616989464
4450,0,0.699962532764199
4420,0,0.7003420105204496
3534,0,0.7005948458623333
3428,0,0.701349821157636
4500,0,0.7016646701835461
3543,0,0.7017279867770025
4032,0,0.7019163964227008
3914,0,0.7020388237649898
2372,0,0.7031415165859096
3990,0,0.7040564076997219
3688,0,0.7043938952042322
4036,0,0.7047123091429356
3501,0,0.706387572686662
3864,0,0.7099906579342683
3567,0,0.7101040713507445
3924,0,0.7102879485293228
4250,0,0.7107279768140212
3648,0,0.7107513096016025
3631,0,0.7107952899858428
3610,0,0.7111048809697776
4051,0,0.7114859941389755
3445,0,0.711996300105412
4376,0,0.712078022085859
4591,0,0.7129119118162185
3949,0,0.713408596811888
4089,0,0.7146288823317991
554,0,0.7149169870188399
3409,0,0.7149236437674878
4436,0,0.7150571089841465
4012,0,0.7152993907276154
4364,0,0.716460611205013
3823,0,0.7174414340116283
3593,0,0.7179832024602214
4409,0,0.7183864076228347
4319,0,0.7192521589329158
3629,0,0.7194940323197411
3609,0,0.721165389857476
3944,0,0.7223215596191181
4234,0,0.7232896105143675
468,0,0.7236995177058453
4150,0,0.7247012887739757
2789,0,0.7258461220392952
4352,0,0.7261353827343187
4751,0,0.7261925930550549
3473,0,0.7271935731309374
4324,0,0.727250068934544
4320,0,0.7278598886011078
3936,0,0.7284329848500288
2806,0,0.7291127631941929
3416,0,0.7310126267456039
3070,0,0.7314914824812433
2933,0,0.7314922376310479
4041,0,0.7332790575334271
3831,0,0.7342791558429672
322,0,0.7355454618707996
4069,0,0.7358097202355666
3817,0,0.7362221516001686
2786,0,0.7367825527167301
3399,0,0.737649608767408
2748,0,0.7381273115686247
4272,0,0.7386876781887407
3653,0,0.7397410510837027
4433,0,0.7397490854262655
3116,0,0.7405336670070938
4108,0,0.7407295627618207
4139,0,0.7410877835852255
3701,0,0.7423388374771673
3391,0,0.7427064828794957
4484,0,0.7435453100120126
3855,0,0.7435888529107708
3435,0,0.7435949880347483
3552,0,0.7441218644347359
4378,0,0.7441573690322076
3620,0,0.7453831553136032
3904,0,0.7455999943990511
3816,0,0.7469590922418685
3574,0,0.7496132868849565
3686,0,0.7501119357995638
3791,0,0.7502623173602724
4491,0,0.751542943207547
3657,0,0.7526140708089505
271,0,0.7542253429766502
3497,0,0.7545975879738973
2332,0,0.7548235340852043
3621,0,0.7561454688784739
4476,0,0.7561735969220298
3506,0,0.7562820204703443
4229,0,0.7566958142463975
3933,0,0.7571445682302989
1598,0,0.757760323984951
3637,0,0.7583905045013198
4407,0,0.7602115409859451
4273,0,0.7613199484012823
4168,0,0.7614721680244176
3644,0,0.7615938939147824
4371,0,0.7617112983964371
3782,0,0.7628525644055448
3580,0,0.7632081607332902
4309,0,0.7632671179801532
3479,0,0.7633648542803898
3485,0,0.7657289188251971
4274,0,0.7661130191086821
3103,0,0.7669611192658525
4260,0,0.7693873819569936
3101,0,0.7695646448645765
4122,0,0.7701359026875093
3384,0,0.7702381947945754
4448,0,0.771613486571903
2365,0,0.772422375407233
3961,0,0.7725241355199555
4264,0,0.772560607807106
3474,0,0.7741144519153961
2960,0,0.7748882596216131
3811,0,0.7752824804418883
3531,0,0.7762147005314036
3722,0,0.7764079426702641
4165,0,0.778693523653871
3906,0,0.7790271717535905
3532,0,0.7790978574502864
3433,0,0.7809618197240541
4185,0,0.7811237907144356
2750,0,0.7830658359275772
3956,0,0.783293304897575
4388,0,0.785152496325475
4065,0,0.7853893325719747
2841,0,0.7854562476382996
4171,0,0.7861340784652928
3724,0,0.7862613839021542
2353,0,0.7870680216573468
4394,0,0.7871316108522725
4246,0,0.7883044824611527
4353,0,0.7911012264686508
3449,0,0.7932184892088684
3429,0,0.7937541586998438
4152,0,0.7948574326054686
4186,0,0.7955062149727797
3581,0,0.7969310544744171
3590,0,0.7982396201338244
3120,0,0.7986426897356159
4389,0,0.798825192966541
4350,0,0.801279636071528
3991,0,0.8019948147987302
3469,0,0.8032732138044482
3407,0,0.8050099555581515
4351,0,0.8068953711248161
3976,0,0.8082664734740453
4035,0,0.8084362372867571
3753,0,0.8116560854205006
4314,0,0.8125346935309115
4288,0,0.8139366379708781
3614,0,0.8144940488692579
3662,0,0.8150246832005403
4478,0,0.8158816316647141
2741,0,0.8180969596587003
3900,0,0.8194211236172545
4197,0,0.8219209397364419
3436,0,0.8234892288169003
3582,0,0.8277108414403652
366,0,0.8283347983990412
3714,0,0.8288033879301436
4399,0,0.8290732998706793
3562,0,0.8298704227089768
3986,0,0.8330058486284178
3663,0,0.8332429257546156
4247,0,0.8345063886419201
3634,0,0.8346975765427493
3569,0,0.8371827095965215
4463,0,0.837437123625614
224,0,0.8401290922057835
3466,0,0.8450194303818557
2309,0,0.8501251137050662
3455,0,0.8516575802843062
3716,0,0.851699410914723
3523,0,0.8517001331392133
3603,0,0.8519038487171581
3683,0,0.8529756397901019
2333,0,0.8531491020412987
431,0,0.8547386821230072
3727,0,0.8553198999236
3808,0,0.8558532544800675
3517,0,0.8561428613161264
4199,0,0.8584791550936024
4454,0,0.8585742739126515
4323,0,0.8594145702581679
4339,0,0.8594904595650016
3633,0,0.8602069920010565
3626,0,0.860496396250046
3993,0,0.8608759158651268
3711,0,0.8614595959319593
3588,0,0.8619590508487467
3755,0,0.8630254861120112
4097,0,0.8642650521967734
5131,0,0.8645649074608549
3577,0,0.8727387086089075
4452,0,0.8732448488874539
3899,0,0.8749260817575467
4083,0,0.8774090575391218
5116,0,0.8777664915946316
1325,0,0.8791958083310899
3088,0,0.8803629535311808
3630,0,0.8816340207312116
1499,0,0.8824050943563128
296,0,0.8832945575651381
2824,0,0.8844055267280053
4117,0,0.8867110725887194
4037,0,0.8876845681687116
4494,0,0.8886257288852926
3903,0,0.8887066042521742
3678,0,0.8887891117360495
4261,0,0.8890597359733625
334,0,0.8902441231502369
3090,0,0.8915398053746815
3089,0,0.8932255484701174
3747,0,0.8952740891585875
3113,0,0.8959579911092681
4188,0,0.8967192852902478
3635,0,0.8975143802766801
3801,0,0.8987477447205838
3664,0,0.9012018353807263
4133,0,0.9127552771816385
3775,0,0.9155710897562753
4482,0,0.9168434955369873
775,0,0.9211960250397746
4366,0,0.9241728316901536
4271,0,0.9275888006180342
5101,0,0.9310851712092745
4138,0,0.9388558437960501
3389,0,0.9443041395899052
4045,0,0.946869554939611
4101,0,0.9537714925621062
4207,0,0.9547689834508629
4175,0,0.9561208239919515
4088,0,0.9611077084527753
3877,0,0.9659692970568469
4473,0,0.9660472237618983
3587,0,0.9678797830847895
2901,0,0.9697945234323355
3999,0,0.9749430587209027
408,0,0.9763075394116063
369,0,0.9800104817605443
3118,0,0.9861781141136206
895,0,0.9865831075887102
4391,0,0.9898373286033401
209,0,0.9962031170673962
4358,0,0.9981403364159867
3556,0,1.0010128421861295
4419,0,1.0015464639682308
4416,0,1.004126314458459
3579,0,1.004862256812857
3021,0,1.0077910408884432
3996,0,1.0103285900972019
4332,0,1.0240803621716812
3114,0,1.035500436438808
3989,0,1.0363746631167279
4061,0,1.0364017075973067
3484,0,1.038125831024833
4474,0,1.0398796915583854
4208,0,1.040538766678035
5125,0,1.044092426129082
330,0,1.048651268103294
299,0,1.049600219690533
3930,0,1.056345148873845
3734,0,1.0632115941052733
4415,0,1.0651677021767643
3400,0,1.065922624324053
3772,0,1.0684564725339736
4182,0,1.071794727793441
5107,0,1.0747798262238066
380,0,1.0816951627547533
451,0,1.0861343962389136
3901,0,1.0891294406435184
3802,0,1.091683054666242
4385,0,1.0966280434340858
4136,0,1.1052734958226997
2211,0,1.112926958987043
4312,0,1.1266210004661166
4096,0,1.1410355211525263
3706,0,1.1567825510989251
3696,0,1.1663779375978378
3905,0,1.1686952633034822
3446,0,1.1725346086805342
3796,0,1.1759306355983843
3505,0,1.1839034591625417
3404,0,1.1920791416203351
4279,0,1.2019889250972469
335,0,1.2380422427349438
4206,0,1.2534952623013906
3097,0,1.2883780092773227
4201,0,1.3110933451164644
4345,0,1.3267221355073175
4386,0,1.3678664161350975
4082,0,1.4478326969920214
4121,0,1.4517655168988002
4270,0,1.7067064240488996
2652,1,0.10254067037225328
1211,1,0.1543425490313395
971,1,0.15553157346393862
5128,1,0.16053074617361782
1351,1,0.16622236300821505
615,1,0.17098805288177932
4934,1,0.1714943022851136
4896,1,0.17401865134676195
687,1,0.18652749463876972
981,1,0.189561781576339
4947,1,0.1902762323817335
748,1,0.19507212700229096
1288,1,0.19787387870681233
4814,1,0.20059510324391674
1000,1,0.20072499009272018
477,1,0.200837498450151
566,1,0.2020013231561175
4723,1,0.20229464699681785
953,1,0.20232976369016634
616,1,0.20695084017047627
1315,1,0.20723824425021753
4987,1,0.2105430542029572
264,1,0.2106194487274012
4903,1,0.21257403422360696
1197,1,0.21403030369057152
1721,1,0.21690868727186036
1158,1,0.2176523798456045
4916,1,0.21808923618748022
4928,1,0.21936685544045917
1348,1,0.22095217459533847
986,1,0.22127592988785538
694,1,0.2221708502398323
5042,1,0.22333696188036836
1226,1,0.22349897278194916
2209,1,0.22693179483223228
1683,1,0.22737657271289924
4730,1,0.23369028942356573
2780,1,0.234051839886971
1283,1,0.2357536456973938
1203,1,0.2366871553250377
484,1,0.23702874631798432
4754,1,0.23826888353029968
5100,1,0.2391840206904057
619,1,0.2416501448585235
1146,1,0.2425595189603869
1773,1,0.24409816473557253
678,1,0.24463286530883172
1363,1,0.24747210153746957
1620,1,0.2477011327465822
770,1,0.24803785082122423
1726,1,0.24953880335244052
5081,1,0.25092534170095915
4741,1,0.2521292374313024
4951,1,0.25356111028484957
4804,1,0.25436338646372236
786,1,0.2545614731370033
382,1,0.25491075903589383
609,1,0.255007668192737
1080,1,0.25612775877757776
940,1,0.25688886261897825
1340,1,0.2570703428418272
494,1,0.2571359106623816
1542,1,0.25745682879139864
454,1,0.2592669380042153
1018,1,0.25926865807075333
1125,1,0.2593394056708964
1285,1,0.2607334359854526
424,1,0.2613711376732264
1747,1,0.26311991723952827
651,1,0.26442201539683224
941,1,0.2648956337495477
4836,1,0.2654428537720149
1619,1,0.2657067395949212
1149,1,0.26759256378143653
692,1,0.2701302541218571
1778,1,0.27024456963162474
1825,1,0.27027643151260294
994,1,0.27126699430255546
1299,1,0.2718771532793756
949,1,0.2718900609196284
5088,1,0.2736983983545804
4912,1,0.2744314803914525
1004,1,0.2766941968414119
2858,1,0.2778615663322528
1652,1,0.2791398931761737
470,1,0.28200998832246066
423,1,0.28299069817610983
1033,1,0.28443897192270245
344,1,0.2850180468973587
4662,1,0.2863424630316957
1758,1,0.2867147309755962
1355,1,0.2871063987416839
459,1,0.2871339343514322
1024,1,0.287469221042329
1642,1,0.28750805289772635
529,1,0.2879841444311533
1090,1,0.2891532149793224
980,1,0.2903118097220004
1271,1,0.2905692789687876
5111,1,0.2921399567593015
2892,1,0.292245857709663
638,1,0.29314770150574
1668,1,0.29364133207164217
583,1,0.2941372685070964
640,1,0.29547187723964813
1277,1,0.29695875480487643
2860,1,0.297671760220983
485,1,0.2978948183703602
2799,1,0.29796185931488856
1248,1,0.29900384432869714
1167,1,0.3000556643789266
1754,1,0.300567337806327
4696,1,0.30277558587716374
4629,1,0.3028742121328371
490,1,0.3030318156942704
4908,1,0.30306141029572253
2731,1,0.3042775978996965
282,1,0.3054863275616497
1183,1,0.3054985645768397
889,1,0.30594419009090423
1282,1,0.30599916322302306
1564,1,0.3063056965656641
1209,1,0.3068160731101255
539,1,0.3071811637718542
2922,1,0.3084465436862707
1126,1,0.3089443865079344
3065,1,0.30928545398542734
343,1,0.31343335339549294
4949,1,0.3136522377653946
4690,1,0.31382115683759954
513,1,0.3156189960115367
803,1,0.3166180742181434
2660,1,0.31684156156968196
1391,1,0.3171417643500934
4969,1,0.31720251025910423
1379,1,0.3172311749186633
1687,1,0.3172713501892855
2646,1,0.3172713501892855
1110,1,0.3175130671196315
2839,1,0.3188733244102097
959,1,0.319369194064964
1406,1,0.3199212935446655
466,1,0.32007122829839807
983,1,0.3207805368123487
1352,1,0.32117797729343145
4964,1,0.3231570862584216
631,1,0.3232860378476766
5112,1,0.32331719381279367
1155,1,0.32467918751213454
852,1,0.3249450456881465
1800,1,0.3251801506648507
1525,1,0.32556931418000595
943,1,0.32557536058651426
1399,1,0.3259882719370273
1600,1,0.3260367750562315
1252,1,0.3267528394027113
1077,1,0.3271931512103393
1822,1,0.3274636195815006
1372,1,0.32836339694421635
1222,1,0.32837815718104535
743,1,0.32878286858367667
1700,1,0.3288692252122025
1311,1,0.3299724892732494
764,1,0.33059091476845426
1566,1,0.33059091476845426
2997,1,0.3317965570018321
4918,1,0.33201239538416855
294,1,0.33264454527980186
646,1,0.3330774955186112
1331,1,0.33405522350264194
1503,1,0.33410871625111216
1768,1,0.33499261839573025
4817,1,0.3353937609615035
1258,1,0.33557728805735515
1161,1,0.3356482655352861
289,1,0.335828915343047
759,1,0.3364221941835348
4623,1,0.3365485847460596
1533,1,0.336552246713513
1,1,0.3366023677250847
906,1,0.3371550567071125
567,1,0.3376781652249627
1805,1,0.3376781652249627
564,1,0.33779819669019473
742,1,0.3379837702618934
291,1,0.3382357934720159
1545,1,0.3386900085801876
3059,1,0.3389809539673013
887,1,0.33965281049426976
1073,1,0.34010571242128834
661,1,0.34017452448733765
